年度,RawData,Source_URL
2011年度,14 | NO8 | 佐藤 穣司 | さとう じょうじ | 日川 | 3 | 184 | 96 | 93/08/03,https://www.rugby-japan.jp/news/2991
2011年度,15 | SH | 金子 峻大 | かねこ たかひろ | 國學院栃木 | 3 | 162 | 64 | 94/01/26,https://www.rugby-japan.jp/news/2991
2011年度,16 | SH | 湯本  睦 | ゆもと あつし | 東海大仰星 | 2 | 163 | 63 | 94/05/02,https://www.rugby-japan.jp/news/2991
2011年度,17 | SO | 合谷 和弘 | ごうや かずひろ | 流経大柏 | 3 | 171 | 74 | 93/04/21,https://www.rugby-japan.jp/news/2991
2011年度,18 | SO | 山沢 拓也 | やまさわ たくや | 深谷 | 2 | 177 | 80 | 94/09/21,https://www.rugby-japan.jp/news/2991
2011年度,19 | WTB | 近藤 英人 | こんどう ひでと | 東海大仰星 | 3 | 178 | 80 | 93/04/16,https://www.rugby-japan.jp/news/2991
2011年度,20 | WTB | 久内 崇史 | くない たかひと | 尾道 | 3 | 184 | 81 | 93/05/05,https://www.rugby-japan.jp/news/2991
2011年度,21 | WTB | 松井 千士 | まつい ちひと | 常翔学園 | 2 | 180 | 70 | 94/11/11,https://www.rugby-japan.jp/news/2991
2011年度,22 | CTB | 西前 耕平 | にしまえ こうへい | 御所実業 | 3 | 170 | 80 | 93/09/06,https://www.rugby-japan.jp/news/2991
2011年度,23 | CTB | 堀田 隼平 | ほった しゅんぺい | 黒沢尻工 | 3 | 180 | 84 | 93/09/24,https://www.rugby-japan.jp/news/2991
2011年度,24 | CTB | 紀伊 皓太 | きい こうた | 日川 | 3 | 172 | 77 | 94/01/30,https://www.rugby-japan.jp/news/2991
2011年度,25 | CTB | 松田 力也 | まつだ りきや | 伏見工業 | 2 | 178 | 77 | 94/05/03,https://www.rugby-japan.jp/news/2991
2011年度,26 | FB | 重  一生 | しげ いっせい | 常翔学園 | 2 | 170 | 76 | 94/12/05,https://www.rugby-japan.jp/news/2991
2011年度,役職 | 氏名 | 所属先,https://www.rugby-japan.jp/news/2991
2011年度,団長 | 前田 嘉昭 | 日本ラグビーフットボール協会,https://www.rugby-japan.jp/news/2991
2011年度,副団長 | 楢崎 富士夫 | 岡山県立岡山一宮高等学校,https://www.rugby-japan.jp/news/2991
2011年度,監督 | 松井 英幸 | 流通経済大学付属柏高等学校,https://www.rugby-japan.jp/news/2991
2011年度,コーチ | 横田 典之 | 埼玉県立深谷高等学校,https://www.rugby-japan.jp/news/2991
2011年度,コーチ | 紙谷 直樹 | 天理教校学園高等学校,https://www.rugby-japan.jp/news/2991
2011年度,テクニカル | 星野 明宏 | 静岡聖光学院,https://www.rugby-japan.jp/news/2991
2011年度,ドクター | 守屋 拓朗 | 千葉労災病院,https://www.rugby-japan.jp/news/2991
2011年度,トレーナー | 大石 徹 | 帝京科学大学,https://www.rugby-japan.jp/news/2991
2011年度,総務 | 小森田 敏 | 神戸市立工業高等専門学校,https://www.rugby-japan.jp/news/2991
2012年度,2013年 2月 | 高校日本代表候補 セレクション合宿参加メンバー発表セレクション合宿,https://www.rugby-japan.jp/news/2493
2012年度,2013年 3月 | 高校日本代表 メンバー発表強化合宿、海外遠征(詳細は後日発表します),https://www.rugby-japan.jp/news/2493
2012年度,No. | ポジション | 氏名 | 学校名 | 学年 | 身長 cm | 体重 kg | 生年月日,https://www.rugby-japan.jp/news/2493
2012年度,1 | SH | 小山 大輝 | 北海道芦別高等学校 | 3 | 165 | 67 | 1994/10/31,https://www.rugby-japan.jp/news/2493
2012年度,2 | LO | テトゥヒ・ロバーツ | 札幌山の手高等学校 | 3 | 192 | 91 | 1994/07/06,https://www.rugby-japan.jp/news/2493
2012年度,3 | PR | 渡邉 隆之 | 札幌山の手高等学校 | 3 | 182 | 113 | 1994/05/27,https://www.rugby-japan.jp/news/2493
2012年度,4 | SO | 中村 良真 | 青森県立八戸西高等学校 | 3 | 170 | 68 | 1994/11/27,https://www.rugby-japan.jp/news/2493
2012年度,5 | PR/HO | 三浦 昌悟 | 秋田県立秋田工業高等学校 | 2 | 181 | 97 | 1995/06/08,https://www.rugby-japan.jp/news/2493
2012年度,6 | FL/NO.8 | 宮川 智海 | 秋田県立秋田工業高等学校 | 3 | 190 | 80 | 1994/09/06,https://www.rugby-japan.jp/news/2493
2012年度,7 | SO | 伊藤 龍之介 | 秋田県立秋田工業高等学校 | 2 | 168 | 75 | 1996/03/08,https://www.rugby-japan.jp/news/2493
2012年度,8 | WTB/FB | 伊藤 悠成 | 秋田県立秋田工業高等学校 | 3 | 169 | 73 | 1994/07/22,https://www.rugby-japan.jp/news/2493
2012年度,9 | WTB/FB | 成田 秀平 | 秋田県立秋田工業高等学校 | 3 | 174 | 67 | 1994/12/11,https://www.rugby-japan.jp/news/2493
2012年度,10 | CTB | 佐々木 岳大 | 秋田県立秋田中央高等学校 | 3 | 177 | 83 | 1994/11/08,https://www.rugby-japan.jp/news/2493
2012年度,11 | SH | 兵頭 水軍 | 仙台育英学園高等学校 | 3 | 168 | 64 | 1994/10/01,https://www.rugby-japan.jp/news/2493
2012年度,12 | FL/NO8 | 田澤  謙 | 福島県立磐城高等学校 | 3 | 178 | 77 | 1994/10/09,https://www.rugby-japan.jp/news/2493
2012年度,13 | FL | 葛野 翔太 | 埼玉県立深谷高等学校 | 3 | 175 | 87 | 1994/06/23,https://www.rugby-japan.jp/news/2493
2012年度,14 | FL/NO8 | 土屋 樹生 | 埼玉県立深谷高等学校 | 3 | 180 | 91 | 1994/04/26,https://www.rugby-japan.jp/news/2493
2012年度,15 | SO | 山沢 拓也 | 埼玉県立深谷高等学校 | 3 | 178 | 82 | 1994/09/21,https://www.rugby-japan.jp/news/2493
2012年度,16 | CTB | 三笠 琳央 | 埼玉県立深谷高等学校 | 3 | 171 | 76 | 1994/06/04,https://www.rugby-japan.jp/news/2493
2012年度,17 | FL/NO8 | 柴原 世良 | 茗溪学園高等学校 | 3 | 173 | 79 | 1995/01/21,https://www.rugby-japan.jp/news/2493
2012年度,18 | SH | 大越 元気 | 茗溪学園高等学校 | 3 | 159 | 60 | 1994/12/26,https://www.rugby-japan.jp/news/2493
2012年度,19 | CTB | 鈴木 啓太 | 茗溪学園高等学校 | 3 | 175 | 77 | 1994/08/16,https://www.rugby-japan.jp/news/2493
2012年度,20 | PR/HO | 中島 雅人 | 國學院大学久我山高等学校 | 3 | 182 | 106 | 1994/06/08,https://www.rugby-japan.jp/news/2493
2012年度,21 | PR/HO | 堀切 厚輝 | 國學院大学久我山高等学校 | 3 | 180 | 105 | 1994/06/14,https://www.rugby-japan.jp/news/2493
2012年度,22 | LO/NO8 | 田中 真一 | 國學院大学久我山高等学校 | 3 | 186 | 90 | 1994/06/08,https://www.rugby-japan.jp/news/2493
2012年度,23 | LO/FL | 松村 拓海 | 國學院大学久我山高等学校 | 3 | 182 | 82 | 1994/12/16,https://www.rugby-japan.jp/news/2493
2012年度,24 | WTB/FB | 飯山 竜太 | 國學院大学久我山高等学校 | 3 | 175 | 80 | 1994/08/03,https://www.rugby-japan.jp/news/2493
2012年度,25 | LO | 山口 健太 | 東京高等学校 | 3 | 181 | 92 | 1994/08/17,https://www.rugby-japan.jp/news/2493
2012年度,26 | SH | 高嶋 就斗 | 東京高等学校 | 3 | 160 | 60 | 1994/10/27,https://www.rugby-japan.jp/news/2493
2012年度,27 | CTB | 浜岸 峻輝 | 東京高等学校 | 3 | 175 | 88 | 1994/11/28,https://www.rugby-japan.jp/news/2493
2012年度,28 | LO/NO.8 | テビタ タタフ | 目黒学院高等学校 | 1 | 183 | 98 | 1996/01/02,https://www.rugby-japan.jp/news/2493
2012年度,29 | WTB/FB | アタアタ モエアキオラ | 目黒学院高等学校 | 1 | 183 | 85 | 1996/02/06,https://www.rugby-japan.jp/news/2493
2012年度,30 | PR/HO | 堀越 康介 | 桐蔭学園高等学校 | 2 | 173 | 98 | 1995/06/02,https://www.rugby-japan.jp/news/2493
2012年度,31 | FL/NO.8 | 上原 充 | 桐蔭学園高等学校 | 3 | 174 | 78 | 1994/10/11,https://www.rugby-japan.jp/news/2493
2012年度,32 | WTB/FB | 村松 佑一朗 | 桐蔭学園高等学校 | 3 | 182 | 73 | 1994/05/15,https://www.rugby-japan.jp/news/2493
2012年度,33 | PR/HO | 永井 元太郎 | 流通経済大学付属柏高等学校 | 3 | 175 | 85 | 1994/12/20,https://www.rugby-japan.jp/news/2493
2012年度,34 | WTB/FB | 中島 翼 | 流通経済大学付属柏高等学校 | 3 | 172 | 68 | 1994/04/15,https://www.rugby-japan.jp/news/2493
2012年度,35 | PR/HO | 渡邉 槙介 | 山梨県立日川高等学校 | 3 | 173 | 98 | 1994/07/22,https://www.rugby-japan.jp/news/2493
2012年度,36 | SO/FB | 小林 慎二郎 | 山梨県立日川高等学校 | 3 | 179 | 74 | 1994/09/15,https://www.rugby-japan.jp/news/2493
2012年度,37 | FL | 栗山 誠繁 | 新潟県立新潟工業高等学校 | 3 | 174 | 82 | 1994/11/25,https://www.rugby-japan.jp/news/2493
2012年度,38 | LO | 飯野 晃司 | 愛知県立三好高等学校 | 3 | 189 | 102 | 1994/10/12,https://www.rugby-japan.jp/news/2493
2012年度,39 | WTB | 清水 祐輔 | 愛知県立明和高等学校 | 3 | 172 | 70 | 1994/06/03,https://www.rugby-japan.jp/news/2493
2012年度,40 | No.8 | 姫野 和樹 | 春日丘高等学校 | 3 | 188 | 100 | 1994/07/27,https://www.rugby-japan.jp/news/2493
2012年度,41 | SH | 住吉  藍好 | 光泉高等学校 | 3 | 161 | 61 | 1994/12/27,https://www.rugby-japan.jp/news/2493
2012年度,42 | PR | 竹井  勇二 | 奈良県立御所実業高等学校 | 3 | 182 | 97 | 1994/10/14,https://www.rugby-japan.jp/news/2493
2012年度,43 | FL | 立花  拡聖 | 奈良県立御所実業高等学校 | 3 | 172 | 72 | 1994/07/20,https://www.rugby-japan.jp/news/2493
2012年度,44 | SO | 和田  源太 | 奈良県立御所実業高等学校 | 3 | 178 | 79 | 1994/07/10,https://www.rugby-japan.jp/news/2493
2012年度,45 | HO | 大山  英信 | 報徳学園高等学校 | 3 | 175 | 90 | 1994/05/16,https://www.rugby-japan.jp/news/2493
2012年度,46 | SO | 岡本 純之介 | 関西学院高等部 | 3 | 175 | 75 | 1994/04/30,https://www.rugby-japan.jp/news/2493
2012年度,47 | PR | 海士  広大 | 常翔学園高等学校 | 3 | 172 | 98 | 1994/10/07,https://www.rugby-japan.jp/news/2493
2012年度,48 | LO | 山田  有樹 | 常翔学園高等学校 | 3 | 180 | 90 | 1994/06/18,https://www.rugby-japan.jp/news/2493
2012年度,49 | No8 | 桶谷  宗汰 | 常翔学園高等学校 | 3 | 176 | 95 | 1994/11/18,https://www.rugby-japan.jp/news/2493
2012年度,50 | CTB | 佐々木 周平 | 常翔学園高等学校 | 3 | 178 | 80 | 1994/05/04,https://www.rugby-japan.jp/news/2493
2012年度,51 | CTB | 中西  映都 | 常翔学園高等学校 | 3 | 173 | 86 | 1994/10/08,https://www.rugby-japan.jp/news/2493
2012年度,52 | WTB | 松井  千士 | 常翔学園高等学校 | 3 | 180 | 76 | 1994/11/11,https://www.rugby-japan.jp/news/2493
2012年度,53 | FB | 重   一生 | 常翔学園高等学校 | 3 | 169 | 70 | 1994/12/05,https://www.rugby-japan.jp/news/2493
2012年度,No. | ポジション | 氏名 | 学校名 | 学年 | 身長 cm | 体重 kg | 生年月日,https://www.rugby-japan.jp/news/2493
2012年度,54 | PR | 東森  友宏 | 東海大学付属仰星高等学校 | 3 | 178 | 107 | 1994/11/29,https://www.rugby-japan.jp/news/2493
2012年度,55 | LO | 近藤  雅喜 | 東海大学付属仰星高等学校 | 3 | 188 | 91 | 1994/12/02,https://www.rugby-japan.jp/news/2493
2012年度,56 | NO.8/FL | 野中 翔平 | 東海大学付属仰星高等学校 | 2 | 183 | 95 | 1995/11/17,https://www.rugby-japan.jp/news/2493
2012年度,57 | SH | 湯本   睦 | 東海大学付属仰星高等学校 | 3 | 164 | 59 | 1994/05/02,https://www.rugby-japan.jp/news/2493
2012年度,58 | SH | 米村 龍二 | 東海大学付属仰星高等学校 | 2 | 174 | 65 | 1995/06/06,https://www.rugby-japan.jp/news/2493
2012年度,59 | CTB | 永岡  聖史 | 東海大学付属仰星高等学校 | 3 | 179 | 80 | 1994/12/23,https://www.rugby-japan.jp/news/2493
2012年度,60 | FB | 野口 竜司 | 東海大学付属仰星高等学校 | 2 | 178 | 72 | 1995/07/15,https://www.rugby-japan.jp/news/2493
2012年度,61 | PR | 呉  味和昌 | 京都成章高等学校 | 3 | 181 | 111 | 1994/04/12,https://www.rugby-japan.jp/news/2493
2012年度,62 | PR | 野宇  倖輔 | 京都成章高等学校 | 3 | 178 | 102 | 1994/09/17,https://www.rugby-japan.jp/news/2493
2012年度,63 | HO | 中村   駿 | 京都成章高等学校 | 3 | 176 | 98 | 1994/10/25,https://www.rugby-japan.jp/news/2493
2012年度,64 | SO | 清水  晶大 | 京都成章高等学校 | 3 | 172 | 71 | 1995/02/18,https://www.rugby-japan.jp/news/2493
2012年度,65 | CTB | 末廣  将成 | 京都成章高等学校 | 3 | 177 | 81 | 1994/05/19,https://www.rugby-japan.jp/news/2493
2012年度,66 | LO | 寺田  桂太 | 京都市立伏見工業高等学校 | 3 | 193 | 99 | 1995/02/01,https://www.rugby-japan.jp/news/2493
2012年度,67 | FL/8 | 高橋  稔貴 | 京都市立伏見工業高等学校 | 3 | 182 | 87 | 1994/09/27,https://www.rugby-japan.jp/news/2493
2012年度,68 | WTB | 尾崎 晟也(＊) | 京都市立伏見工業高等学校 | 2 | 172 | 72 | 1995/07/11,https://www.rugby-japan.jp/news/2493
2012年度,69 | FB | 松田  力也 | 京都市立伏見工業高等学校 | 3 | 177 | 75 | 1994/05/03,https://www.rugby-japan.jp/news/2493
2012年度,70 | FB | 森田 慎也 | 京都府立洛北高等学校 | 3 | 170 | 70 | 1994/10/15,https://www.rugby-japan.jp/news/2493
2012年度,71 | PR | 長谷川 剛志 | 石見智翠館高等学校 | 3 | 172 | 103 | 1994/06/01,https://www.rugby-japan.jp/news/2493
2012年度,72 | FL | 川瀬 大輝 | 石見智翠館高等学校 | 3 | 178 | 81 | 1994/11/10,https://www.rugby-japan.jp/news/2493
2012年度,73 | SO | 忽那 健太 | 石見智翠館高等学校 | 3 | 175 | 81 | 1994/09/13,https://www.rugby-japan.jp/news/2493
2012年度,74 | CTB | 小幡 悌己 | 石見智翠館高等学校 | 3 | 176 | 84 | 1994/11/14,https://www.rugby-japan.jp/news/2493
2012年度,75 | PR | 岸 良祐 | 尾道高等学校 | 3 | 183 | 113 | 1994/12/10,https://www.rugby-japan.jp/news/2493
2012年度,76 | LO | 尾上 俊光 | 尾道高等学校 | 3 | 190 | 86 | 1994/08/06,https://www.rugby-japan.jp/news/2493
2012年度,77 | WTB | 前田 公勝 | 愛媛県立北条高等学校 | 3 | 173 | 79 | 1995/03/23,https://www.rugby-japan.jp/news/2493
2012年度,78 | NO.8/FL | 秦 啓祐 | 福岡県立小倉高等学校 | 3 | 181 | 83 | 1994/10/04,https://www.rugby-japan.jp/news/2493
2012年度,79 | HO | 松岡 大介 | 福岡県立小倉高等学校 | 3 | 173 | 83 | 1994/12/20,https://www.rugby-japan.jp/news/2493
2012年度,80 | SO/FB | 永富 健太郎 | 福岡県立修猷館高等学校 | 3 | 180 | 78 | 1994/04/02,https://www.rugby-japan.jp/news/2493
2012年度,81 | LO | 桑野 詠真 | 福岡県立筑紫高等学校 | 3 | 190 | 93 | 1994/10/11,https://www.rugby-japan.jp/news/2493
2012年度,82 | SO/CTB | 鶴田 馨 | 福岡県立筑紫高等学校 | 2 | 176 | 72 | 1995/06/28,https://www.rugby-japan.jp/news/2493
2012年度,83 | WTB/FB | 井上 尚馬 | 福岡県立筑紫高等学校 | 3 | 170 | 66 | 1994/05/18,https://www.rugby-japan.jp/news/2493
2012年度,84 | PR | 河村 崚太 | 東福岡高等学校 | 3 | 178 | 98 | 1995/01/12,https://www.rugby-japan.jp/news/2493
2012年度,85 | PR/HO | 崔 凌也 | 東福岡高等学校 | 3 | 182 | 95 | 1994/05/20,https://www.rugby-japan.jp/news/2493
2012年度,86 | LO | 牧野内 翔馬 | 東福岡高等学校 | 3 | 188 | 95 | 1994/11/05,https://www.rugby-japan.jp/news/2493
2012年度,87 | FL/CTB | 西内 勇二 | 東福岡高等学校 | 3 | 180 | 85 | 1994/05/22,https://www.rugby-japan.jp/news/2493
2012年度,88 | SH | 古川浩太郎 | 東福岡高等学校 | 3 | 170 | 70 | 1994/12/25,https://www.rugby-japan.jp/news/2493
2012年度,89 | CTB | 中尾 湧馬 | 東福岡高等学校 | 3 | 174 | 94 | 1994/06/17,https://www.rugby-japan.jp/news/2493
2012年度,90 | CTB | 東川 寛史 | 東福岡高等学校 | 2 | 176 | 83 | 1995/06/09,https://www.rugby-japan.jp/news/2493
2012年度,91 | WTB | 西坂 幸祐 | 東福岡高等学校 | 3 | 181 | 80 | 1995/01/15,https://www.rugby-japan.jp/news/2493
2012年度,92 | FL/NO.8 | 末永 健雄 | 福岡県立福岡高等学校 | 3 | 179 | 77 | 1994/07/31,https://www.rugby-japan.jp/news/2493
2012年度,93 | PR | 具 智元 | 日本文理大学附属高等学校 | 3 | 184 | 115 | 1994/07/20,https://www.rugby-japan.jp/news/2493
2012年度,94 | SO | 岩満 亮 | 長崎県立長崎北高等学校 | 3 | 169 | 68 | 1994/06/07,https://www.rugby-japan.jp/news/2493
2012年度,95 | LO | 遠藤孝一郎 | 長崎県立長崎北陽台高等学校 | 3 | 182 | 85 | 1994/06/28,https://www.rugby-japan.jp/news/2493
2012年度,96 | CTB | 南 将太 | 長崎南山高等学校 | 3 | 174 | 73 | 1994/09/14,https://www.rugby-japan.jp/news/2493
2012年度,97 | FL/HO | 中村 篤郎 | 熊本県立熊本西高等学校 | 3 | 174 | 85 | 1994/04/11,https://www.rugby-japan.jp/news/2493
2012年度,98 | FL/LO | 中島 昂志 | 佐賀県立佐賀工業高等学校 | 3 | 187 | 75 | 1994/05/05,https://www.rugby-japan.jp/news/2493
2012年度,99 | WTB | 鎌田 健太郎 | 佐賀県立佐賀工業高等学校 | 3 | 178 | 73 | 1994/08/27,https://www.rugby-japan.jp/news/2493
2012年度,100 | PR/HO | 鳥原 貴智 | 鹿児島実業高等学校 | 3 | 180 | 108 | 1995/03/15,https://www.rugby-japan.jp/news/2493
2012年度,101 | SH | 比屋根 裕樹 | 沖縄県立コザ高等学校 | 3 | 160 | 60 | 1994/08/19,https://www.rugby-japan.jp/news/2493
2012年度,102 | WTB/CTB | 當眞 皐 | 沖縄県立コザ高等学校 | 3 | 177 | 78 | 1994/06/27,https://www.rugby-japan.jp/news/2493
2012年度,●合宿期間 | 2月19日（火） - 21日（木）,https://www.rugby-japan.jp/news/2354
2012年度,●練習場所 | 奈良県・天理市 天理大学 白川グラウンド,https://www.rugby-japan.jp/news/2354
2012年度,2月19日（火） | 13:00 | 選手集合,https://www.rugby-japan.jp/news/2354
2012年度, | 13:30 | 結団式,https://www.rugby-japan.jp/news/2354
2012年度, | 15:30 - 17:30 | 練習(日本代表 エディー・ジョーンズHCによるセッションあり),https://www.rugby-japan.jp/news/2354
2012年度,2月20日（水） | 6:00 - 6:50 | 練習（ウェイトトレーニング）,https://www.rugby-japan.jp/news/2354
2012年度, | 9:15 - 11:20 | 練習(天理大学との合同セッション、ジョーンズHCによるセッション),https://www.rugby-japan.jp/news/2354
2012年度, | 14:00 - 16:45 | 練習(天理大学との練習試合),https://www.rugby-japan.jp/news/2354
2012年度,2月21日（木） | 6:00 - 6:50 | 練習（ウェイトトレーニング）,https://www.rugby-japan.jp/news/2354
2012年度, | 9:15 - 11:00 | 練習,https://www.rugby-japan.jp/news/2354
2012年度, | 13:30 | 閉講式,https://www.rugby-japan.jp/news/2354
2012年度, | 14:00 | 選手解散,https://www.rugby-japan.jp/news/2354
2012年度,遠征直前合宿 | 平成25年3月6日(水) - 9日(土) 流通経済大学グラウンド,https://www.rugby-japan.jp/news/2354
2012年度,遠征 | 平成25年3月9日(土) - 26日(火) イタリア・フランス遠征,https://www.rugby-japan.jp/news/2354
2012年度,ポジション | 氏名 | ふりがな | 学校名 | 学年 | 身長 | 体重 | 生年月日,https://www.rugby-japan.jp/news/2354
2012年度,PR(1) | 堀切 厚輝 | ほりきり あつてる | 國學院久我山 | 3 | 180 | 105 | 1994/6/14,https://www.rugby-japan.jp/news/2354
2012年度,堀越 康介 | ほりこし こうすけ | 桐蔭学園 | 2 | 173 | 98 | 1995/6/2,https://www.rugby-japan.jp/news/2354
2012年度,鳥原 貴智 | とりはら きさと | 鹿児島実業 | 3 | 180 | 108 | 1995/3/15,https://www.rugby-japan.jp/news/2354
2012年度,PR(3) | 渡邉 隆之 | わたなべ たかゆき | 札幌山の手 | 3 | 182 | 113 | 1994/5/27,https://www.rugby-japan.jp/news/2354
2012年度,具 智元 | ぐ じうん | 日本文理大学附属 | 3 | 184 | 115 | 1994/7/20,https://www.rugby-japan.jp/news/2354
2012年度,HO | 日高 将吾 | ひだか しょうご | 常翔学園 | 3 | 172 | 92 | 1994/5/21,https://www.rugby-japan.jp/news/2354
2012年度,竹井 勇二 | たけい ゆうじ | 御所実業 | 3 | 182 | 97 | 1994/10/14,https://www.rugby-japan.jp/news/2354
2012年度,LO | 牧野内 翔馬 | まきのうち しょうま | 東福岡 | 3 | 188 | 95 | 1994/11/5,https://www.rugby-japan.jp/news/2354
2012年度,田中 真一 | たなか しんいち | 國學院久我山 | 3 | 186 | 90 | 1994/6/8,https://www.rugby-japan.jp/news/2354
2012年度,姫野 和樹 | ひめの かずき | 春日丘 | 3 | 188 | 100 | 1994/7/27,https://www.rugby-japan.jp/news/2354
2012年度,FL | 宮川 智海 | みやかわ ともひと | 秋田工業 | 3 | 190 | 80 | 1994/9/6,https://www.rugby-japan.jp/news/2354
2012年度,鈴木 達哉 | すずき たつや | 茗溪学園 | 3 | 180 | 90 | 1994/6/21,https://www.rugby-japan.jp/news/2354
2012年度,末永 健雄 | すえなが たけお | 福岡 | 3 | 179 | 77 | 1994/7/31,https://www.rugby-japan.jp/news/2354
2012年度,NO.8 | 桶谷 宗汰 | おけたに そうた | 常翔学園 | 3 | 176 | 95 | 1994/11/18,https://www.rugby-japan.jp/news/2354
2012年度,テビタ タタフ | Tevita Tatafu | 目黒学院 | 1 | 183 | 98 | 1996/1/2,https://www.rugby-japan.jp/news/2354
2012年度,SH | 小山 大輝 | こやま たいき | 芦別 | 3 | 165 | 67 | 1994/10/31,https://www.rugby-japan.jp/news/2354
2012年度,湯本   睦 | ゆもと あつし | 東海大仰星 | 3 | 164 | 59 | 1994/5/2,https://www.rugby-japan.jp/news/2354
2012年度,SO | 和田 源太 | わだ げんた | 御所実業 | 3 | 178 | 79 | 1994/7/10,https://www.rugby-japan.jp/news/2354
2012年度,SO/CTB | 浜岸 峻輝 | はまぎし としき | 東京 | 3 | 175 | 88 | 1994/11/28,https://www.rugby-japan.jp/news/2354
2012年度,CTB | 鈴木 啓太 | すずき けいた | 茗溪学園 | 3 | 175 | 77 | 1994/8/16,https://www.rugby-japan.jp/news/2354
2012年度,三笠 琳央 | みかさ りお | 深谷 | 3 | 171 | 76 | 1994/6/4,https://www.rugby-japan.jp/news/2354
2012年度,中西 映都 | なかにし えいと | 常翔学園 | 3 | 173 | 86 | 1994/10/8,https://www.rugby-japan.jp/news/2354
2012年度,WTB | 松井 千士 | まつい ちひと | 常翔学園 | 3 | 180 | 76 | 1994/11/11,https://www.rugby-japan.jp/news/2354
2012年度,尾崎 晟也 | おざき せいや | 伏見工業 | 2 | 172 | 72 | 1995/7/11,https://www.rugby-japan.jp/news/2354
2012年度,成田 秀平 | なりた しゅうへい | 秋田工業 | 3 | 174 | 67 | 1994/12/11,https://www.rugby-japan.jp/news/2354
2012年度,FB | 野口 竜司 | のぐち りゅうじ | 東海大学仰星 | 2 | 178 | 72 | 1995/7/15,https://www.rugby-japan.jp/news/2354
2012年度,森田 慎也 | もりた しんや | 洛北 | 3 | 170 | 70 | 1994/10/15,https://www.rugby-japan.jp/news/2354
2012年度,役職 | 氏名 | 所属先,https://www.rugby-japan.jp/news/2354
2012年度,団長 | 坂田 好弘 | 日本ラグビーフットボール協会,https://www.rugby-japan.jp/news/2354
2012年度,副団長 | 野上 友一 | 常翔学園高等学校,https://www.rugby-japan.jp/news/2354
2012年度,監督 | 横田 典之 | 埼玉県立深谷高等学校,https://www.rugby-japan.jp/news/2354
2012年度,コーチ | 高橋 智也 | 岩手県立黒沢尻工業高等学校,https://www.rugby-japan.jp/news/2354
2012年度,コーチ/テクニカル | 良原 吉彦 | 青森県立八戸南高等学校,https://www.rugby-japan.jp/news/2354
2012年度,ドクター | 守屋 拓朗 | 千葉労災病院,https://www.rugby-japan.jp/news/2354
2012年度,トレーナー | 大石 徹 | 帝京科学大学,https://www.rugby-japan.jp/news/2354
2012年度,総務 | 小森田 敏 | 神戸市立工業高等専門学校,https://www.rugby-japan.jp/news/2354
2012年度, | LO | 姫野 和樹 | 春日丘,https://www.rugby-japan.jp/news/2354
2012年度, |  | 理由：姫野選手が上位カテゴリー代表チームの選考対象となったため,https://www.rugby-japan.jp/news/2354
2012年度,ポジション | 氏名 | ふりがな | 学校名 | 学年 | 身長 | 体重 | 生年月日,https://www.rugby-japan.jp/news/2354
2012年度,LO | 桑野 詠真 | くわの えいしん | 筑紫 | 3 | 190 | 93 | 1994/10/11,https://www.rugby-japan.jp/news/2354
2013年度,●合宿期間 | 2月18日（火） - 21日（金）,https://www.rugby-japan.jp/news/1511
2013年度,●練習場所 | 奈良県・天理市 天理大学 白川グラウンド,https://www.rugby-japan.jp/news/1511
2013年度,2月18日（火） | 13:00 | 選手集合,https://www.rugby-japan.jp/news/1511
2013年度, | 13:30 | 結団式,https://www.rugby-japan.jp/news/1511
2013年度, | 15:30 - 17:40 | 練習,https://www.rugby-japan.jp/news/1511
2013年度,2月19日（水） | 5:50 - 6:50 | 練習／ウェイトトレーニング,https://www.rugby-japan.jp/news/1511
2013年度, | 9:30 - 11:35 | 練習(9:55-天理大学との合同セッション),https://www.rugby-japan.jp/news/1511
2013年度, | 15:00 - 17:00 | 練習,https://www.rugby-japan.jp/news/1511
2013年度,2月20日（木） | 5:50 - 6:50 | 練習／ウェイトトレーニング,https://www.rugby-japan.jp/news/1511
2013年度, | 9:30 - 11:35 | 練習(9:55-天理大学との合同セッション),https://www.rugby-japan.jp/news/1511
2013年度, | 15:00 - 17:00 | 練習（15:45-練習試合vs天理大学）,https://www.rugby-japan.jp/news/1511
2013年度,2月21日（金） | 9:30 - 11:30 | 練習,https://www.rugby-japan.jp/news/1511
2013年度, | 13:30 | 閉講式,https://www.rugby-japan.jp/news/1511
2013年度, | 14:00 | 選手解散,https://www.rugby-japan.jp/news/1511
2013年度,遠征直前合宿 | 3月5日(水) - 8日(土) 流通経済大学グラウンド,https://www.rugby-japan.jp/news/1511
2013年度,遠征 | 3月9日(日) - 22日(土) イタリア・フランス遠征,https://www.rugby-japan.jp/news/1511
2013年度,ポジション | 氏名 | ふりがな | 都道府県名 | 学校名 | 学年 | 身長 | 体重 | 生年月日,https://www.rugby-japan.jp/news/1511
2013年度,PR | 垣本 竜哉 | かきもと たつや | 大阪 | 大阪桐蔭 | 3 | 178 | 110 | 1995/4/18,https://www.rugby-japan.jp/news/1511
2013年度,PR | 薄井 諒介 | うすい りょうすけ | 千葉 | 流経大柏 | 3 | 181 | 105 | 1995/4/26,https://www.rugby-japan.jp/news/1511
2013年度,PR | 土山 勇樹 | つちやま ゆうき | 福岡 | 東福岡 | 2 | 182 | 110 | 1996/4/4,https://www.rugby-japan.jp/news/1511
