name_en,name_jp,title,representative_team,latest_caps,last_club,tournaments,league
Ardie Savea,,Ardie Savea,New Zealand,75,Hurricanes,"Rugby World Cup 2019, Rugby World Cup 2023",league-one
Argentina,,Argentina,Overview,0,Pablo Matera,Rugby World Cup 2019,international
Arron Reed,,Arron Reed,Scotland,0,Sale Sharks,Six Nations 2024,premiership
Artem Fatakhov,,Artem Fatakhov,Russia,37,VVA Podmoskovye,Rugby World Cup 2011,international
Arthur Clark,,Arthur Clark,Call-ups,0,Gloucester,Six Nations 2025,premiership
Arthur Iturria,,Arthur Iturria,France,13,Clermont Auvergne,Rugby World Cup 2019,top14
Arthur Vincent,,Arthur Vincent,France,16,Montpellier,Rugby World Cup 2023,top14
Asaeli Ai Valu,,Asaeli Ai Valu,Japan,26,Panasonic Wild Knights,"Rugby World Cup 2019, Rugby World Cup 2023",international
Asaeli Tikoirotuma,,Asaeli Tikoirotuma,Fiji,14,London Irish,Rugby World Cup 2015,international
Asher Opoku-Fordjour,,Asher Opoku-Fordjour,England,1,Sale Sharks,Six Nations 2025,premiership
Ashwin Willemse,,Ashwin Willemse,South Africa,16,Lions,Rugby World Cup 2007,international
Ataata Moeakiola,,Ataata Moeakiola,Japan,4,Kobelco Steelers,Rugby World Cup 2019,league-one
Ataata Moeakiola,,Ataata Moeakiola,Player representation by nation,0,Ataata Moeakiola,Rugby World Cup 2019,league-one
Atieli Pakalani,,Atieli Pakalani,Tonga,10,Eastwood,Rugby World Cup 2019,international
Atsushi Hiwasa,,Atsushi Hiwasa,Japan,47,Suntory Sungoliath,"Rugby World Cup 2011, Rugby World Cup 2015",league-one
Atsushi Sakate,,Atsushi Sakate,Japan,37,Panasonic Wild Knights,"Rugby World Cup 2019, Rugby World Cup 2023",league-one
Atu Moli,,Atu Moli,New Zealand,2,Chiefs,Rugby World Cup 2019,international
Atu Moli,,Atu Moli,Squad caps,1220,Atu Moli Brad Weber,Rugby World Cup 2019,international
Augustin Petrechei,,Augustin Petrechei,Romania,19,Béziers,Rugby World Cup 2007,international
Augustine Pulu,,Augustine Pulu,Tonga,3,Hino Red Dolphins,Rugby World Cup 2023,nan
Augusto Böhme,,Augusto Böhme,Chile,22,Selknam,Rugby World Cup 2023,international
Augusto Sarmiento,,Augusto Sarmiento,Chile,15,PWCC,Rugby World Cup 2023,international
Aurélien Rougerie,,Aurélien Rougerie,France,64,Clermont,"Rugby World Cup 2007, Rugby World Cup 2011",international
Australia,,Australia,Overview,0,Michael Hooper,Rugby World Cup 2019,international
Avtandil Kopaliani,,Avtandil Kopaliani,Georgia,19,Montauban,Rugby World Cup 2007,international
Ayumu Goromaru,,Ayumu Goromaru,Japan,52,Yamaha Júbilo,Rugby World Cup 2015,international
Azamat Bitiev,,Azamat Bitiev,Russia,19,Krasny Yar,Rugby World Cup 2019,international
BJ Botha,,BJ Botha,South Africa,10,Sharks,Rugby World Cup 2007,international
Bakkies Botha,,Bakkies Botha,South Africa,74,Bulls,"Rugby World Cup 2007, Rugby World Cup 2011",international
Baltazar Amaya,,Baltazar Amaya,Uruguay,8,Old Boys,Rugby World Cup 2023,international
Baptiste Couilloud,,Baptiste Couilloud,France,13,Lyon,Rugby World Cup 2023,top14
Baptiste Serin,,Baptiste Serin,Call-ups,46,Toulon,Six Nations 2025,top14
Baptiste Serin,,Baptiste Serin,France,30,Toulon,Rugby World Cup 2019,top14
Bastien Chalureau,,Bastien Chalureau,France,6,Montpellier,Rugby World Cup 2023,top14
Bautista Basso,,Bautista Basso,Uruguay,4,Old Boys,Rugby World Cup 2023,international
Bautista Delguy,,Bautista Delguy,Argentina,11,Jaguares,Rugby World Cup 2019,top14
Beauden Barrett,,Beauden Barrett,New Zealand,116,Hurricanes / Taranaki,"Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023",nan
Beka Gigashvili,,Beka Gigashvili,Georgia,36,Toulon,"Rugby World Cup 2019, Rugby World Cup 2023",top14
Beka Gorgadze,,Beka Gorgadze,Georgia,40,Bordeaux,"Rugby World Cup 2019, Rugby World Cup 2023",top14
Beka Saghinadze,,Beka Saghinadze,Georgia,36,Aurillac,"Rugby World Cup 2019, Rugby World Cup 2023",international
Beka Tsiklauri,,Beka Tsiklauri,Georgia,20,Locomotive Tbilisi,Rugby World Cup 2015,international
Belgium Tuatagaloa,,Belgium Tuatagaloa,Samoa,3,Unattached,Rugby World Cup 2019,international
Ben Alexander,,Ben Alexander,Australia,28,Brumbies,Rugby World Cup 2011,international
Ben Curry,,Ben Curry,England,6,Sale Sharks,"Six Nations 2024, Six Nations 2025",premiership
Ben Donaldson,,Ben Donaldson,Australia,3,NSW Waratahs,Rugby World Cup 2023,nan
Ben Earl,,Ben Earl,England,37,Saracens,"Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",international
Ben Foden,,Ben Foden,England,16,Northampton Saints,Rugby World Cup 2011,international
Ben Franks,,Ben Franks,New Zealand,43,Crusaders,"Rugby World Cup 2011, Rugby World Cup 2015",international
Ben Gunter,,Ben Gunter,Japan,8,Saitama Wild Knights,Rugby World Cup 2023,league-one
Ben Healy,,Ben Healy,Scotland,4,Edinburgh,"Rugby World Cup 2023, Six Nations 2024",urc
Ben Healy,,Ben Healy,Squad caps,1037,Ben Healy,Rugby World Cup 2023,urc
Ben Kay,,Ben Kay,England,45,Leicester Tigers,Rugby World Cup 2007,international
Ben Lam,,Ben Lam,Samoa,0,Montpellier,Rugby World Cup 2023,international
Ben Lam,,Ben Lam,Squad caps,297,Ben Lam,Rugby World Cup 2023,international
Ben Landry,,Ben Landry,United States,22,Ealing Trailfinders,Rugby World Cup 2019,international
Ben LeSage,,Ben LeSage,Canada,15,Calgary Canucks,Rugby World Cup 2019,international
Ben McCalman,,Ben McCalman,Australia,41,Western Force,"Rugby World Cup 2011, Rugby World Cup 2015",international
Ben Morgan,,Ben Morgan,England,29,Gloucester,Rugby World Cup 2015,international
Ben Muncaster,,Ben Muncaster,Call-ups,1,Edinburgh,Six Nations 2025,urc
Ben Murphy,,Ben Murphy,Development players,0,Connacht,Six Nations 2025,urc
Ben Pinkelman,,Ben Pinkelman,Squad caps,678,Ben Pinkelman,Rugby World Cup 2019,international
Ben Pinkelman,,Ben Pinkelman,United States,2,USA Sevens,Rugby World Cup 2019,international
Ben Smith,,Ben Smith,New Zealand,80,Highlanders / Otago,"Rugby World Cup 2015, Rugby World Cup 2019",international
Ben Spencer,,Ben Spencer,Call-ups,8,Bath,Six Nations 2025,premiership
Ben Spencer,,Ben Spencer,England,4,Saracens,"Rugby World Cup 2019, Six Nations 2024",premiership
Ben Tameifuna,,Ben Tameifuna,Tonga,29,Racing 92,"Rugby World Cup 2019, Rugby World Cup 2023",top14
Ben Thomas,,Ben Thomas,Wales,7,Cardiff,Six Nations 2025,urc
Ben Toolis,,Ben Toolis,Scotland,21,Edinburgh,Rugby World Cup 2019,international
Ben Volavola,,Ben Volavola,Fiji,31,Waratahs,"Rugby World Cup 2015, Rugby World Cup 2019",nan
Ben White,,Ben White,Scotland,24,Toulon,"Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",urc
Ben Youngs,,Ben Youngs,England,124,Leicester Tigers,"Rugby World Cup 2011, Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023",international
Benjamin Boyet,,Benjamin Boyet,France,3,Bourgoin,Rugby World Cup 2007,international
Benjamin Kayser,,Benjamin Kayser,France,33,Leicester,"Rugby World Cup 2007, Rugby World Cup 2015",international
Benjamín Urdapilleta,,Benjamín Urdapilleta,Argentina,12,Castres,Rugby World Cup 2019,international
Benjamín Videla,,Benjamín Videla,Chile,0,Selknam,Rugby World Cup 2023,international
Benjamín Videla,,Benjamín Videla,Squad caps,575,Benjamín Videla,Rugby World Cup 2023,international
Beno Obano,,Beno Obano,England,3,Bath,Six Nations 2024,premiership
Benoît Piffero,,Benoît Piffero,Canada,24,Atlantic Rock,"Rugby World Cup 2015, Rugby World Cup 2019",international
Bernard Foley,,Bernard Foley,Australia,70,Waratahs,"Rugby World Cup 2015, Rugby World Cup 2019",league-one
Bernard Le Roux,,Bernard Le Roux,France,33,Racing,"Rugby World Cup 2015, Rugby World Cup 2019",international
Berrick Barnes,,Berrick Barnes,Australia,31,Queensland Reds,"Rugby World Cup 2007, Rugby World Cup 2011",international
Bertus O'Callaghan,,Bertus O'Callaghan,Namibia,7,Wanderers,Rugby World Cup 2011,international
Besik Khamashuridze,,Besik Khamashuridze,Georgia,49,Cannes,Rugby World Cup 2007,international
Besso Udessiani,,Besso Udessiani,Georgia,26,Chalon,Rugby World Cup 2007,international
Bevan Rodd,,Bevan Rodd,England,7,Sale Sharks,"Rugby World Cup 2023, Six Nations 2025",premiership
Bidzina Samkharadze,,Bidzina Samkharadze,Georgia,56,Farul Constanța,"Rugby World Cup 2007, Rugby World Cup 2011",international
Bill Gadolo,,Bill Gadolo,Fiji,19,Barbarians,Rugby World Cup 2007,international
Billy Vunipola,,Billy Vunipola,England,70,Saracens,"Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023",top14
Bismarck du Plessis,,Bismarck du Plessis,South Africa,73,Sharks,"Rugby World Cup 2007, Rugby World Cup 2011, Rugby World Cup 2015",international
Blade Thomson,,Blade Thomson,Scotland,2,Scarlets,Rugby World Cup 2019,international
Blade Thomson,,Blade Thomson,Squad caps,923,Blade Thomson,Rugby World Cup 2019,international
Blaine Scully,,Blaine Scully,United States,50,Unattached,"Rugby World Cup 2011, Rugby World Cup 2015, Rugby World Cup 2019",international
Blair Cowan,,Blair Cowan,Scotland,13,London Irish,Rugby World Cup 2015,international
Blair Kinghorn,,Blair Kinghorn,Scotland,55,Edinburgh,"Rugby World Cup 2019, Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",top14
Blair Murray,,Blair Murray,Wales,3,Scarlets,Six Nations 2025,urc
Blake Burdette,,Blake Burdette,United States,5,NYAC,Rugby World Cup 2007,international
Blake Schoupp,,Blake Schoupp,Australia,1,ACT Brumbies,Rugby World Cup 2023,nan
Bobby Skinstad,,Bobby Skinstad,South Africa,38,Sharks,Rugby World Cup 2007,international
Bogdan Bălan,,Bogdan Bălan,Romania,22,Montauban,Rugby World Cup 2007,international
Bogdan Fedotko,,Bogdan Fedotko,Player representation by nation,0,Bogdan Fedotko,Rugby World Cup 2019,international
Bogdan Fedotko,,Bogdan Fedotko,Russia,20,Krasny Yar,Rugby World Cup 2019,international
Bogdan Zebega,,Bogdan Zebega,Romania,30,Steaua,Rugby World Cup 2011,international
Bongi Mbonambi,,Bongi Mbonambi,South Africa,62,Stormers,"Rugby World Cup 2019, Rugby World Cup 2023",urc
Braam Steyn,,Braam Steyn,Italy,33,Benetton,Rugby World Cup 2019,international
Brad Barritt,,Brad Barritt,England,23,Saracens,Rugby World Cup 2015,international
Brad Thorn,,Brad Thorn,New Zealand,57,Crusaders,Rugby World Cup 2011,international
Brad Weber,,Brad Weber,New Zealand,2,Chiefs,Rugby World Cup 2019,league-one
Bradley Davies,,Bradley Davies,Wales,64,Cardiff Blues,"Rugby World Cup 2011, Rugby World Cup 2015, Rugby World Cup 2019",international
Bratley Langenhoven,,Bratley Langenhoven,Namibia,1,Pukke,Rugby World Cup 2007,international
Brendon Leonard,,Brendon Leonard,New Zealand,4,Waikato,Rugby World Cup 2007,international
Brett Beukeboom,,Brett Beukeboom,Canada,15,Cornish Pirates,Rugby World Cup 2015,international
Brett Thompson,,Brett Thompson,United States,4,USA Sevens,Rugby World Cup 2015,international
Brian Alainu'uese,,Brian Alainu'uese,Samoa,5,Toulon,Rugby World Cup 2023,top14
Brian Carney,,Brian Carney,Ireland,3,Munster,Rugby World Cup 2007,international
Brian Erichsen,,Brian Erichsen,Canada,5,BC Bears,Rugby World Cup 2011,international
Brian LeMay,,Brian LeMay,United States,0,Boston,Rugby World Cup 2007,international
Brian Liebenberg,,Brian Liebenberg,France,12,Stade Français,Rugby World Cup 2007,international
Brian Lima,,Brian Lima,Samoa,27,Unattached,Rugby World Cup 2007,international
Brian McClenahan,,Brian McClenahan,United States,2,Olympic Club,Rugby World Cup 2011,international
Brian O'Driscoll,,Brian O'Driscoll,Ireland,113,Leinster,"Rugby World Cup 2007, Rugby World Cup 2011",international
Brian O'Driscoll,,Brian O'Driscoll,Squad caps,1068,Brian O'Driscoll,Rugby World Cup 2011,international
Brice Dulin,,Brice Dulin,France,20,Racing,Rugby World Cup 2015,international
Brodie Retallick,,Brodie Retallick,New Zealand,103,Chiefs / Hawke's Bay,"Rugby World Cup 2015, Rugby World Cup 2019, Rugby World Cup 2023",league-one
Bryan Habana,,Bryan Habana,South Africa,110,Bulls,"Rugby World Cup 2007, Rugby World Cup 2011, Rugby World Cup 2015",international
Bryan Young,,Bryan Young,Ireland,8,Ulster,Rugby World Cup 2007,international
Bryce Campbell,,Bryce Campbell,United States,28,London Irish,Rugby World Cup 2019,international
Bryce Robins,,Bryce Robins,Japan,24,Black Rams,"Rugby World Cup 2007, Rugby World Cup 2011",international
Bundee Aki,,Bundee Aki,Ireland,65,Connacht,"Rugby World Cup 2019, Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",urc
Butch James,,Butch James,South Africa,41,Sharks,"Rugby World Cup 2007, Rugby World Cup 2011",international
Byron Kelleher,,Byron Kelleher,New Zealand,54,Waikato,Rugby World Cup 2007,international
CJ Stander,,CJ Stander,Ireland,33,Munster,Rugby World Cup 2019,international
CJ van der Linde,,CJ van der Linde,South Africa,72,Cheetahs,"Rugby World Cup 2007, Rugby World Cup 2011",international
Cadan Murley,,Cadan Murley,England,0,Harlequins,Six Nations 2025,premiership
Caelan Doris,,Caelan Doris,Ireland,51,Leinster,"Rugby World Cup 2023, Six Nations 2024, Six Nations 2025",urc
Cai Evans,,Cai Evans,Wales,1,Dragons,Six Nations 2024,urc
Caleb Clarke,,Caleb Clarke,New Zealand,18,Blues / Auckland,Rugby World Cup 2023,nan
Caleb Muntz,,Caleb Muntz,Fiji,4,Fijian Drua,Rugby World Cup 2023,international
Callum Braley,,Callum Braley,Italy,3,Gloucester,Rugby World Cup 2019,international
Callum Braley,,Callum Braley,Squad caps,1002,Callum Braley,Rugby World Cup 2019,international
Calvin Nash,,Calvin Nash,Ireland,10,Munster,"Six Nations 2024, Six Nations 2025",urc
Cam Dolan,,Cam Dolan,United States,47,Cardiff Blues,"Rugby World Cup 2015, Rugby World Cup 2019",international
Cam Roigard,,Cam Roigard,New Zealand,2,Hurricanes / Counties Manukau,Rugby World Cup 2023,nan
Cam Roigard,,Cam Roigard,Player representation by nation,0,Cam Roigard,Rugby World Cup 2023,nan
Cameron Redpath,,Cameron Redpath,Scotland,9,Bath,"Rugby World Cup 2023, Six Nations 2024",premiership
Cameron Shepherd,,Cameron Shepherd,Australia,6,Western Force,Rugby World Cup 2007,international
Cameron Winnett,,Cameron Winnett,Wales,0,Cardiff,Six Nations 2024,international
Cameron Woki,,Cameron Woki,France,27,Racing 92,"Rugby World Cup 2023, Six Nations 2024",top14
Camille Chat,,Camille Chat,France,22,Racing 92,Rugby World Cup 2019,top14
Camille Lopez,,Camille Lopez,France,24,Clermont Auvergne,Rugby World Cup 2019,international
Campese Ma'afu,,Campese Ma'afu,Fiji,57,Eastern Suburbs,"Rugby World Cup 2011, Rugby World Cup 2015, Rugby World Cup 2019",international
Canada,,Canada,Overview,0,Tyler Ardron,Rugby World Cup 2019,international
Canan Moodie,,Canan Moodie,Player representation by nation,0,Canan Moodie,Rugby World Cup 2023,urc
Canan Moodie,,Canan Moodie,South Africa,8,Bulls,Rugby World Cup 2023,urc
Caolin Blade,,Caolin Blade,Ireland,3,Connacht,Six Nations 2025,urc
Carl Hayman,,Carl Hayman,New Zealand,41,Otago,Rugby World Cup 2007,international
Carlo Canna,,Carlo Canna,Italy,36,Zebre,"Rugby World Cup 2015, Rugby World Cup 2019",international
Carlo Del Fava,,Carlo Del Fava,Italy,53,Bourgoin,"Rugby World Cup 2007, Rugby World Cup 2011",international
Carlo Festuccia,,Carlo Festuccia,Italy,39,Gran Parma,Rugby World Cup 2007,international
Carlos Arboleya,,Carlos Arboleya,Uruguay,50,Trébol de Paysandú,Rugby World Cup 2015,international
Carlos Deus,,Carlos Deus,Uruguay,3,Peñarol,Rugby World Cup 2023,international
Carter Gordon,,Carter Gordon,Australia,5,Melbourne Rebels,Rugby World Cup 2023,nan
Casper Viviers,,Casper Viviers,Namibia,41,Trustco United,"Rugby World Cup 2015, Rugby World Cup 2023",international
Cathal Forde,,Cathal Forde,Development players,0,Connacht,Six Nations 2025,urc
Cedate Gomes Sa,,Cedate Gomes Sa,France,9,Racing 92,Rugby World Cup 2019,top14
Census Johnston,,Census Johnston,Samoa,48,Saracens,"Rugby World Cup 2007, Rugby World Cup 2011, Rugby World Cup 2015",international
Ceri Sweeney,,Ceri Sweeney,Wales,32,Newport Gwent Dragons,Rugby World Cup 2007,international
Cezar Popescu,,Cezar Popescu,Romania,32,Agen,Rugby World Cup 2007,international
Chad Erskine,,Chad Erskine,United States,3,Waterloo,Rugby World Cup 2007,international
Chad Plato,,Chad Plato,Namibia,4,Welwitschias,"Rugby World Cup 2019, Rugby World Cup 2023",international
Chance Wenglewski,,Chance Wenglewski,United States,6,Rugby United New York,Rugby World Cup 2019,international
Chandler Cunningham-South,,Chandler Cunningham-South,England,11,Harlequins,"Six Nations 2024, Six Nations 2025",premiership
Charles Ollivon,,Charles Ollivon,France,39,Toulon,"Rugby World Cup 2019, Rugby World Cup 2023, Six Nations 2024",top14
Charles Piutau,,Charles Piutau,Tonga,5,Shizuoka Blue Revs,Rugby World Cup 2023,league-one
Charlie Ewels,,Charlie Ewels,Call-ups,30,Bath,Six Nations 2024,premiership
Charlie Faumuina,,Charlie Faumuina,Nationality changes between World Cups,0,,Rugby World Cup 2023,international
Charlie Faumuina,,Charlie Faumuina,New Zealand,27,Blues / Auckland,Rugby World Cup 2015,international
Charlie Faumuina,,Charlie Faumuina,Samoa,3,Toulouse,Rugby World Cup 2023,international
Chauncey O'Toole,,Chauncey O'Toole,Canada,13,Ospreys,Rugby World Cup 2011,international
Cheslin Kolbe,,Cheslin Kolbe,South Africa,26,Toulouse,"Rugby World Cup 2019, Rugby World Cup 2023",league-one
Chiliboy Ralepelle,,Chiliboy Ralepelle,South Africa,20,Bulls,Rugby World Cup 2011,international
Chris Ashton,,Chris Ashton,England,12,Northampton Saints,Rugby World Cup 2011,international
Chris Baumann,,Chris Baumann,United States,4,Santa Monica,Rugby World Cup 2015,international
Chris Biller,,Chris Biller,United States,13,Bath,Rugby World Cup 2011,international
Chris Cusiter,,Chris Cusiter,Scotland,53,Perpignan,"Rugby World Cup 2007, Rugby World Cup 2011",international
